date,temp_avg,temp_min,temp_max,precipitation,wdir,wind_speed,pressure,fire_occurred,emotion,emotion_score
2014-12-24,18.6,15,23.9,0,70,5.2,1015.5,0,neutral,0
2014-12-25,15.3,11.7,18.9,0,346,12.9,1010.8,0,neutral,0
2014-12-26,12.3,6.7,17.2,0,346,3.6,1018,0,neutral,0
2014-12-27,11.3,5.6,16.1,0,346,3.4,1025.7,0,neutral,0
2014-12-28,11.7,6.7,16.7,0,346,2.5,1023.8,0,neutral,0
2014-12-29,12.1,7.8,17.2,0,346,3.6,1019.4,0,neutral,0
2014-12-30,11.2,9.4,15,7.9,346,6.6,1014.6,0,neutral,0
2014-12-31,10.4,7.2,15,0,346,4.9,1016.1,0,alert,0.537
2015-01-01,9.6,4.4,14.4,0,346,3.5,1020,0,neutral,0
2015-01-02,10.4,5.6,15,0,346,3.3,1020.3,0,neutral,0
2015-01-03,11.5,6.7,16.1,0,346,3.3,1023.5,0,neutral,0
2015-01-04,12.7,7.2,18.3,0,346,3,1025.8,0,neutral,0
2015-01-05,19,11.1,27.8,0,346,2.8,1022.6,0,neutral,0
2015-01-06,21.1,15.6,30.6,0,346,3.3,1020.7,0,neutral,0
2015-01-07,18.4,12.2,27.2,0,346,2.7,1019,0,neutral,0
2015-01-08,16.4,11.7,22.8,0,346,3.1,1017.1,0,neutral,0
2015-01-09,17.2,14.4,22.8,0,346,2.3,1016,0,neutral,0
2015-01-10,14.5,13.3,17.2,17.5,346,1.9,1015.8,0,neutral,0
2015-01-11,15.2,13.9,17.2,9.9,346,3.2,1016.9,0,neutral,0
2015-01-12,15.6,13.9,18.9,0,346,5.1,1020.2,0,neutral,0
2015-01-13,16,13.9,18.9,0,346,3.8,1018.9,0,neutral,0
2015-01-14,15.8,10,22.2,0,346,3.6,1021.1,0,neutral,0
2015-01-15,17.2,11.7,25,0,346,3.2,1022.9,0,neutral,0
2015-01-16,16.8,12.2,23.9,0,346,3.4,1020.6,0,neutral,0
2015-01-17,16.6,10.6,25,0,346,3.2,1021,0,neutral,0
2015-01-18,16.2,12.2,22.2,0,346,3.1,1022.4,0,neutral,0
2015-01-19,14.7,10.6,20,0,346,3,1019.6,0,neutral,0
2015-01-20,14.5,12.8,17.2,0,346,3.3,1015.6,0,neutral,0
2015-01-21,16.2,13.9,19.4,0,346,3.9,1016.2,0,neutral,0
2015-01-22,16.5,10,23.9,0,346,3.5,1021.9,0,neutral,0
2015-01-23,17.3,12.8,24.4,0,346,3.5,1022.3,0,neutral,0
2015-01-24,17.7,10,26.1,0,346,3.5,1017.6,0,neutral,0
2015-01-25,18.7,10.6,28.3,0,346,2.5,1016.2,0,neutral,0
2015-01-26,19,14.4,25,3.3,346,7.4,1016.6,0,neutral,0
2015-01-27,17.2,13.3,21.7,0,346,3.7,1021.1,0,neutral,0
2015-01-28,17.9,13.3,23.3,0,346,2,1019.7,0,neutral,0
2015-01-29,19.6,17.2,24.4,0,346,3,1016.7,0,neutral,0
2015-01-30,18,15.6,21.1,1,346,3.2,1012.4,0,neutral,0
2015-01-31,16.6,14.4,20.6,0,346,5.1,1012.5,0,neutral,0
2015-02-01,16.4,10.6,23.3,0,346,3.4,1018.1,0,neutral,0
2015-02-02,17,11.7,23.3,0,346,2.6,1017.8,0,neutral,0
2015-02-03,15.8,12.2,19.4,0,346,5,1017.9,0,neutral,0
2015-02-04,16,13.9,18.9,0,346,5.4,1019,0,neutral,0
2015-02-05,15.6,11.1,22.8,0,346,3,1017.6,0,neutral,0
2015-02-06,16.1,13.3,21.1,0,266,6.2,1019.4,0,neutral,0
2015-02-07,16.6,11.7,19.4,0,266,3.6,1021,0,neutral,0
2015-02-08,18.8,16.1,24.4,0,266,8.4,1020.1,0,neutral,0
2015-02-09,17.8,15,21.1,0,266,7.8,1019.2,0,neutral,0
2015-02-10,17.5,12.2,23.3,0,266,3.5,1014.6,0,neutral,0
2015-02-11,21.9,13.9,31.1,0,266,1.6,1016.1,0,neutral,0
2015-02-12,21.9,15,30.6,0,266,3.6,1018.2,0,neutral,0
2015-02-13,22,15.6,31.1,0,266,4.6,1016.8,0,neutral,0
2015-02-14,21.1,15,29.4,0,266,4.3,1016.6,0,neutral,0
2015-02-15,17.8,13.3,24.4,0,266,6.6,1014.7,0,neutral,0
2015-02-16,16.4,14.4,18.9,0,266,7.6,1015.5,0,neutral,0
2015-02-17,16.9,15.6,19.4,0,266,8.3,1018.7,0,neutral,0
2015-02-18,16.8,13.9,20.6,0,266,6.9,1019.8,0,neutral,0
2015-02-19,16.7,14.4,20,0,266,6.2,1018.2,0,neutral,0
2015-02-20,16.8,15,20,0,266,5.4,1015.3,0,neutral,0
2015-02-21,16.7,15.6,18.9,0,266,8.8,1013.7,0,neutral,0
2015-02-22,15.1,12.8,17.2,6.9,266,7.2,1011.6,0,neutral,0
2015-02-23,14.5,11.1,18.3,0.3,266,6.5,1016,0,neutral,0
2015-02-24,16.1,8.9,23.9,0,266,7.5,1022.1,0,neutral,0
2015-02-25,15.9,11.1,21.1,0,266,5.7,1019.7,0,neutral,0
2015-02-26,15.4,11.7,18.9,0,266,4.4,1013,0,neutral,0
2015-02-27,15.9,13.3,18.3,0,192,11.8,1009.3,0,neutral,0
2015-02-28,15.1,12.8,16.7,0,256,15.1,1010.3,0,neutral,0
2015-03-01,14,11.7,17.8,1.5,256,8.2,1013.3,0,neutral,0
2015-03-02,13.1,10.6,16.7,4.3,256,6.6,1013.4,0,neutral,0
2015-03-03,14.3,10,18.9,2.1,256,7.6,1013.8,0,neutral,0
2015-03-04,15.9,10.6,21.7,0,256,5.6,1017.9,0,neutral,0
2015-03-05,17.6,11.1,24.4,0,256,4.2,1022.6,0,neutral,0
2015-03-06,19.3,10,28.3,0,256,3.4,1018.5,0,neutral,0
2015-03-07,20.6,12.2,30.6,0,256,6,1015.2,0,neutral,0
2015-03-08,17.9,13.3,22.8,0,256,7.9,1015.4,0,neutral,0
2015-03-09,16.7,14.4,20,0,256,6.7,1014.3,0,neutral,0
2015-03-10,17.7,14.4,23.3,0,256,5.8,1014.3,0,neutral,0
2015-03-11,18.8,16.7,21.7,0,256,3.6,1017.7,0,neutral,0
2015-03-12,21.4,14.4,28.3,0,256,4.3,1016.4,0,neutral,0
2015-03-13,23.2,16.7,30.6,0,256,6.3,1016.3,0,neutral,0
2015-03-14,25.7,19.4,33.3,0,256,5.6,1016.6,0,neutral,0
2015-03-15,25.9,21.1,33.3,0,256,4.9,1015.5,0,neutral,0
2015-03-16,24.4,20.6,31.7,0,256,5.3,1012.9,0,neutral,0
2015-03-17,20.7,18.3,25.6,0,146,7.1,1013.4,0,neutral,0
2015-03-18,19.3,17.8,22.2,0,146,10.7,1014.4,0,neutral,0
2015-03-19,18.6,16.7,21.7,0,146,8.7,1015.5,0,neutral,0
2015-03-20,18.8,16.7,22.8,0,146,7.7,1017.7,0,neutral,0
2015-03-21,18.4,17.2,22.2,0,146,9.1,1019.3,0,neutral,0
2015-03-22,17.9,15.6,20.6,0,146,8.9,1021.1,0,neutral,0
2015-03-23,18,15,21.7,0,146,10.7,1020.4,0,neutral,0
2015-03-24,19.2,15,23.3,0,146,7.9,1017.5,0,neutral,0
2015-03-25,20.6,16.1,26.7,0,139,7.9,1016.7,0,neutral,0
2015-03-26,23.5,16.1,31.7,0,187,6.3,1017.2,0,neutral,0
2015-03-27,22.2,17.8,29.4,0,187,7.8,1017.1,0,neutral,0
2015-03-28,19.2,15.6,24.4,0,187,6.9,1017.4,0,neutral,0
2015-03-29,18.2,15,22.8,0,187,8.1,1016.6,0,neutral,0
2015-03-30,18,15.6,22.8,0,187,7.6,1015.9,0,neutral,0
2015-03-31,17.5,15,20.6,0,187,7.5,1015.4,0,neutral,0
2015-04-01,18.3,15.6,22.2,0,187,9.3,1014.6,0,neutral,0
2015-04-02,17.8,13.9,22.2,0,187,8.1,1015.2,0,neutral,0
2015-04-03,21.3,14.4,29.4,0,187,6.3,1016.3,0,neutral,0
2015-04-04,20.5,15.6,26.7,0,187,7.7,1013,0,neutral,0
2015-04-05,17.5,14.4,20.6,0,187,12,1011.7,0,neutral,0
2015-04-06,15.7,13.9,17.8,0,259,11.8,1014.4,0,neutral,0
2015-04-07,14.6,11.7,18.3,2.5,259,7.3,1016.7,0,neutral,0
2015-04-08,15.6,10.6,20,0,303,11.4,1016.9,0,neutral,0
2015-04-09,17,13.3,22.2,0,303,7.9,1014.5,0,neutral,0
2015-04-10,16.4,13.3,20.6,0,303,9,1015.5,0,neutral,0
2015-04-11,17.3,13.3,21.1,0,303,7.9,1013.8,0,neutral,0
2015-04-12,18.2,13.9,22.8,0,208,8.9,1013.8,0,neutral,0
2015-04-13,18,16.1,21.1,0,208,9.2,1017.8,0,neutral,0
2015-04-14,17.9,15.6,20.6,0,208,9.8,1017.2,0,neutral,0
2015-04-15,19.5,15,26.1,0,208,8.9,1013.7,0,neutral,0
2015-04-16,20.5,14.4,27.2,0,208,7.6,1014.9,0,neutral,0
2015-04-17,20.2,15,25.6,0,208,9.5,1016.3,0,neutral,0
2015-04-18,18.8,14.4,24.4,0,208,9,1015.3,0,neutral,0
2015-04-19,17,13.9,20,0,208,9.6,1013.4,0,neutral,0
2015-04-20,16.4,14.4,18.9,0,208,9.8,1012.2,0,neutral,0
2015-04-21,16.9,15.6,19.4,0,208,9.4,1013,0,neutral,0
2015-04-22,16.7,14.4,19.4,0,208,8,1012.6,0,neutral,0
2015-04-23,16.7,14.4,20,0,255,10.1,1012.6,0,neutral,0
2015-04-24,16.6,15.6,18.3,0,255,8.2,1015.2,0,neutral,0
2015-04-25,16.2,14.4,18.3,0.8,260,15,1014.2,0,neutral,0
2015-04-26,17.5,12.2,21.7,0,260,10.8,1013.9,0,neutral,0
2015-04-27,21,14.4,26.7,0,260,8.5,1013.3,0,neutral,0
2015-04-28,22.1,16.1,30,0,260,8.4,1013.4,0,neutral,0
2015-04-29,21.5,16.7,28.9,0,254,8.1,1011.8,0,neutral,0
2015-04-30,20.8,16.7,27.2,0,254,7.7,1010.1,0,alert,0.6226
2015-05-01,18.8,14.4,26.1,0,256,10,1011.8,0,alert,0.6559
2015-05-02,18.4,15.6,22.2,0,256,13.1,1010.9,0,neutral,0
2015-05-03,17.4,15,20.6,0,261,12.2,1012.3,0,neutral,0
2015-05-04,16.2,14.4,18.9,0,238,11.2,1014.3,0,neutral,0
2015-05-05,16.7,15,18.9,0,238,8.3,1015.1,0,neutral,0
2015-05-06,16.7,15.6,18.3,0,238,9.9,1012.3,0,neutral,0
2015-05-07,15.6,13.3,17.8,4.8,258,12.9,1011.6,0,neutral,0
2015-05-08,14.8,11.1,18.3,2.5,246,9.3,1014,0,neutral,0
2015-05-09,16.2,13.9,18.9,0,246,8.4,1017.9,0,neutral,0
2015-05-10,17.2,13.9,20.6,0,246,8.9,1015.4,0,neutral,0
2015-05-11,18.4,15.6,21.7,0,246,7.5,1012.1,0,neutral,0
2015-05-12,17.7,15.6,21.1,0,246,10,1011.8,0,neutral,0
2015-05-13,17,14.4,20,0,191,10.9,1013.8,0,neutral,0
2015-05-14,15.6,13.9,18.3,6.4,191,8.1,1012.5,0,neutral,0
2015-05-15,15.7,13.3,18.9,0.8,191,10.2,1011.5,0,neutral,0
2015-05-16,17.4,13.3,21.1,0,191,8.8,1015,0,neutral,0
2015-05-17,17.9,15.6,20.6,0,191,9.7,1016.2,0,neutral,0
2015-05-18,17.8,16.1,20.6,0,191,10.9,1016.8,0,neutral,0
2015-05-19,17.2,13.9,20.6,0,191,9.9,1017,0,neutral,0
2015-05-20,17.5,15.6,21.1,0,191,9.7,1014.4,0,neutral,0
2015-05-21,17.3,15,20,0,191,11,1014.4,0,neutral,0
2015-05-22,17,15,19.4,0,261,16.3,1016.5,0,neutral,0
2015-05-23,17.7,15,20.6,0,261,10.5,1017.8,0,neutral,0
2015-05-24,17.8,16.1,20.6,0,263,10.6,1015.6,0,neutral,0
2015-05-25,17.4,15.6,20,0,263,6.8,1015.1,0,neutral,0
2015-05-26,17.5,15.6,20,0,263,9.2,1015.5,0,neutral,0
2015-05-27,17.7,16.1,20.6,0,257,10.2,1015.4,0,neutral,0
2015-05-28,17.8,15.6,21.1,0,242,8.7,1014.7,0,neutral,0
2015-05-29,18.3,15.6,21.7,0,242,8.7,1013.7,0,neutral,0
2015-05-30,17.8,15.6,21.7,0,242,8.5,1013.4,0,alert,0.5203
2015-05-31,17.5,15,20.6,0,253,9.8,1013.9,0,neutral,0
2015-06-01,18.4,16.1,21.1,0,252,11.1,1015.4,0,neutral,0
2015-06-02,19,16.7,22.8,0,252,10.1,1014.8,0,neutral,0
2015-06-03,18.7,17.2,22.2,0,203,9.7,1013,0,neutral,0
2015-06-04,18.2,16.7,20.6,0,203,7.8,1011.3,0,neutral,0
2015-06-05,18.4,16.7,21.1,0,203,11.8,1011.2,0,neutral,0
2015-06-06,18.1,16.1,21.1,0,262,10.1,1012.7,0,neutral,0
2015-06-07,18.6,16.1,21.7,0,258,12.3,1011.4,0,neutral,0
2015-06-08,19.5,16.7,23.9,0,258,8.6,1010.8,0,neutral,0
2015-06-09,22.6,16.7,28.9,0.3,277,9.4,1009.8,0,neutral,0
2015-06-10,19.5,17.2,21.1,0,200,13.6,1012.5,0,neutral,0
2015-06-11,18.9,16.7,22.8,0,200,8.3,1011.4,0,neutral,0
2015-06-12,18.6,17.2,20.6,0,200,7.9,1010.3,0,neutral,0
2015-06-13,19,17.8,20.6,0,203,10.3,1009.9,0,neutral,0
2015-06-14,19.4,17.8,22.8,0,203,8.3,1009.2,0,neutral,0
2015-06-15,19.2,17.2,22.2,0,203,8.6,1010.4,0,neutral,0
2015-06-16,19.4,17.2,22.8,0,203,7,1011.9,0,neutral,0
2015-06-17,19.6,17.2,22.8,0,203,9.9,1012.6,0,neutral,0
2015-06-18,19.6,17.2,22.8,0,203,9.3,1013.1,0,neutral,0
2015-06-19,20.1,15.6,24.4,0,203,7.9,1010.9,0,neutral,0
2015-06-20,21.8,17.8,26.7,0,203,8.9,1010.2,0,neutral,0
2015-06-21,21.3,18.9,24.4,0,203,9.5,1013,0,neutral,0
2015-06-22,21.5,17.8,25,0,203,9.3,1013.4,0,neutral,0
2015-06-23,21.8,18.3,26.1,0,203,8.4,1012.9,0,neutral,0
2015-06-24,21.5,18.3,26.7,0,203,9.3,1012,0,neutral,0
2015-06-25,20.6,18.3,24.4,0,260,9.1,1013.6,0,neutral,0
2015-06-26,19.3,16.7,23.3,0,260,10.4,1014.4,0,neutral,0
2015-06-27,19.6,17.8,21.7,0,260,9.1,1014.6,0,neutral,0
2015-06-28,22.2,19.4,26.1,0,260,11.3,1012.4,0,neutral,0
2015-06-29,23.1,20.6,28.9,0,260,7.6,1011.9,0,neutral,0
2015-06-30,23.6,20,30,0,260,7.2,1011.6,0,alert,0.7155
2015-07-01,22.3,20,26.1,0,260,9.1,1012.5,0,neutral,0
2015-07-02,21.9,19.4,26.1,0,265,10.9,1014.4,0,neutral,0
2015-07-03,20.3,18.3,23.9,0,250,13.2,1013.2,0,neutral,0
2015-07-04,19.9,17.8,22.8,0,250,10.3,1012.1,0,neutral,0
2015-07-05,19.7,18.3,22.2,0,263,9.9,1014.8,0,neutral,0
2015-07-06,19.5,18.9,22.2,0,258,7.9,1016.4,0,neutral,0
2015-07-07,20.2,18.9,22.8,0,258,10.4,1014.2,0,neutral,0
2015-07-08,20.7,19.4,22.2,0,176,10.3,1011.5,0,neutral,0
2015-07-09,20.6,18.3,23.9,0,250,13.1,1012,0,neutral,0
2015-07-10,20.3,17.8,23.3,0,257,12.9,1013.3,0,neutral,0
2015-07-11,20.7,17.8,23.3,0,243,10.3,1014.3,0,neutral,0
2015-07-12,21.7,18.3,25.6,0,243,9.7,1015.2,0,neutral,0
2015-07-13,22.3,19.4,26.1,0,239,9,1013.5,0,neutral,0
2015-07-14,21.4,18.3,26.7,0,239,7.7,1011.6,0,neutral,0
2015-07-15,21.5,18.9,25,0,239,9.6,1012.6,0,neutral,0
2015-07-16,21.4,18.9,23.9,0,239,9.4,1013.3,0,neutral,0
2015-07-17,21.2,18.9,24.4,0,239,9.7,1011.2,0,neutral,0
2015-07-18,21.9,18.9,29.4,8.1,239,3.4,1013.6,0,neutral,0
2015-07-19,26.4,22.8,32.2,0.8,239,7.8,1015.4,0,neutral,0
2015-07-20,25.3,21.7,28.9,0,161,9.3,1015.4,0,neutral,0
2015-07-21,23.1,21.1,26.1,0,256,9.8,1013,0,neutral,0
2015-07-22,23.2,21.1,26.7,0,267,11.4,1011.7,0,neutral,0
2015-07-23,22.7,21.1,25.6,0,267,9.5,1014.5,0,neutral,0
2015-07-24,23.1,20.6,27.2,0,263,10,1016.7,0,neutral,0
2015-07-25,24,20.6,28.9,0,263,7.9,1015.1,0,neutral,0
2015-07-26,22.6,20.6,25.6,0,263,9.8,1013,0,neutral,0
2015-07-27,22.6,20.6,25.6,0,263,10.9,1012.7,0,neutral,0
2015-07-28,22.6,20,25.6,0,263,9.1,1011.8,0,neutral,0
2015-07-29,22.1,20,25,0,266,10.4,1013.5,0,neutral,0
2015-07-30,22.9,20.6,26.1,0,263,10.3,1015.4,0,neutral,0
2015-07-31,23,20.6,26.1,0,246,7.9,1015.7,0,alert,0.7172
2015-08-01,22.5,20,25.6,0,245,9.5,1013.9,0,neutral,0
2015-08-02,22.9,20.6,26.1,0,245,7.3,1011.8,0,neutral,0
2015-08-03,23,20,26.1,0,245,9.4,1011.8,0,neutral,0
2015-08-04,23.7,20.6,27.8,0,245,10.5,1012.4,0,neutral,0
2015-08-05,23.4,20.6,27.2,0,245,8.9,1012.5,0,neutral,0
2015-08-06,22.5,20,26.1,0,245,8,1011.1,0,neutral,0
2015-08-07,22.1,20,26.1,0,214,10.8,1012.2,0,neutral,0
2015-08-08,21.7,20,23.9,0,241,10.3,1013.6,0,neutral,0
2015-08-09,20.8,18.9,23.9,0,247,8.8,1014.3,0,neutral,0
2015-08-10,21,18.9,23.9,0,270,9.5,1013.8,0,neutral,0
2015-08-11,21.3,18.3,24.4,0,259,9.6,1013,0,neutral,0
2015-08-12,22.8,18.9,26.7,0,256,8.4,1014.2,0,neutral,0
2015-08-13,24.4,20.6,29.4,0,256,9.3,1012.8,0,neutral,0
2015-08-14,24.8,21.1,28.9,0,248,8.6,1012.6,0,neutral,0
2015-08-15,25.2,21.7,31.7,0,248,9.1,1011.6,0,neutral,0
2015-08-16,25,21.1,31.7,0,246,8,1010.7,0,neutral,0
2015-08-17,24,21.7,27.8,0,246,8.8,1012.2,0,neutral,0
2015-08-18,23.2,21.1,27.2,0,215,11.6,1013,0,neutral,0
2015-08-19,22.2,20.6,24.4,0,258,10.5,1012.4,0,neutral,0
2015-08-20,22.5,20.6,25.6,0,223,10,1011.3,0,neutral,0
2015-08-21,22.3,20.6,25.6,0,241,8.4,1011.5,0,neutral,0
2015-08-22,22.5,20.6,25,0,261,10.1,1012.4,0,neutral,0
2015-08-23,22.3,20,25.6,0,249,7.9,1013.6,0,neutral,0
2015-08-24,23.1,20.6,26.7,0,244,6.8,1013.5,0,neutral,0
2015-08-25,24.4,22.2,28.9,0,244,7.8,1013.2,0,neutral,0
2015-08-26,25.8,22.8,30.6,0,244,7.5,1013.7,0,neutral,0
2015-08-27,26.3,22.8,31.1,0,244,6.7,1013.7,0,neutral,0
2015-08-28,27.2,23.3,32.8,0,244,7.2,1011.2,0,neutral,0
2015-08-29,26.5,22.8,31.1,0,244,9.3,1011.1,0,neutral,0
2015-08-30,24.9,22.8,28.9,0,238,10.1,1011.2,0,neutral,0
2015-08-31,23.4,21.7,26.7,0,238,9.1,1011.5,0,neutral,0
2015-09-01,23,21.1,26.1,0,181,11,1012.9,0,neutral,0
2015-09-02,22.3,20.6,24.4,0,233,10.7,1013.8,0,neutral,0
2015-09-03,21.9,20,25,0,233,8.7,1012,0,neutral,0
2015-09-04,22.1,20.6,24.4,0,233,9.1,1011.1,0,neutral,0
2015-09-05,22,18.9,25.6,0,233,9.5,1012.1,0,neutral,0
2015-09-06,23.2,18.3,28.9,0,233,6.2,1012.3,0,neutral,0
2015-09-07,25.4,21.1,30,0,256,8.3,1011.3,0,neutral,0
2015-09-08,27,22.8,31.7,0,256,7.7,1009.7,0,neutral,0
2015-09-09,29.2,25,35,1,256,6.8,1009.1,0,neutral,0
2015-09-10,28.8,25.6,33.9,0,241,7.8,1010.5,0,neutral,0
2015-09-11,28.3,25,32.2,0,241,6.9,1011.8,0,neutral,0
2015-09-12,27.5,25,32.8,0,241,6.2,1012.3,0,neutral,0
2015-09-13,25.7,23.3,29.4,0,241,8.1,1010,0,neutral,0
2015-09-14,24.3,22.2,27.2,0,241,7.4,1009.7,0,neutral,0
2015-09-15,23.6,21.1,26.7,45.7,243,11.2,1010.9,0,neutral,0
2015-09-16,22.6,20.6,25,0,243,8.7,1014.4,0,neutral,0
2015-09-17,22.9,19.4,26.1,0,244,7.5,1013.2,0,neutral,0
2015-09-18,23.7,19.4,27.8,0,233,6.6,1009.9,0,neutral,0
2015-09-19,25.1,20.6,30,0,233,6.2,1008.3,0,neutral,0
2015-09-20,27.4,22.2,33.3,0,233,6.9,1008.5,0,neutral,0
2015-09-21,25.2,22.8,27.8,0,166,8.7,1008.2,0,neutral,0
2015-09-22,23.8,22.2,26.7,0,262,7.8,1012,0,neutral,0
2015-09-23,23.9,21.7,27.8,0,262,6.7,1012.1,0,neutral,0
2015-09-24,24.8,21.7,30,0,262,7.1,1011,0,neutral,0
2015-09-25,25,22.2,30,0,262,6.9,1011,0,neutral,0
2015-09-26,25,21.7,30,0,259,6.3,1009.4,0,neutral,0
2015-09-27,23.8,20.6,28.9,0,259,6.3,1009.1,0,neutral,0
2015-09-28,24,21.1,28.3,0,259,7.5,1011,0,neutral,0
2015-09-29,23.3,19.4,27.2,0,259,7.3,1011.7,0,neutral,0
2015-09-30,24.3,20.6,28.9,0,259,5.3,1010.1,0,neutral,0
2015-10-01,24.3,21.1,27.8,0,259,9,1011.8,0,neutral,0
2015-10-02,23.3,20,27.8,0,259,9.9,1011,0,neutral,0
2015-10-03,23,20,27.2,0,186,7.5,1003.8,0,neutral,0
2015-10-04,20.6,17.8,22.8,2,230,11.2,1003.7,0,neutral,0
2015-10-05,20.7,17.8,23.9,0,144,7.5,1011.3,0,neutral,0
2015-10-06,21.3,17.8,24.4,0,294,7.7,1017.1,0,neutral,0
2015-10-07,22.5,19.4,26.1,0,294,7.2,1017.1,0,neutral,0
2015-10-08,24.2,20,29.4,0,294,4.6,1014.6,0,neutral,0
2015-10-09,28.1,21.7,36.7,0,294,5.6,1012.2,0,neutral,0
2015-10-10,29.8,23.9,37.2,0,294,6.4,1013.3,0,neutral,0
2015-10-11,28.8,24.4,35.6,0,269,5.9,1012.3,0,neutral,0
2015-10-12,28.7,23.3,33.9,0,284,3.2,1012.8,0,neutral,0
2015-10-13,27.4,23.9,31.1,0,211,9.4,1015.9,0,neutral,0
2015-10-14,24.9,23.3,27.8,0,250,7.8,1014.5,0,neutral,0
2015-10-15,23.7,22.8,26.1,0,251,12.6,1013.3,0,neutral,0
2015-10-16,22.9,22.2,24.4,0,256,9.3,1012.5,0,neutral,0
2015-10-17,23.4,22.2,25.6,0,265,9.4,1012.3,0,neutral,0
2015-10-18,22.8,21.1,25.6,0,265,7.9,1012.7,0,neutral,0
2015-10-19,22,19.4,25.6,0,257,7.8,1013,0,neutral,0
2015-10-20,21.9,18.3,25,0,139,7,1010.6,0,neutral,0
2015-10-21,22.6,18.3,26.7,0,158,6.6,1011.5,0,neutral,0
2015-10-22,21.4,18.9,25,0,181,6.9,1013.6,0,neutral,0
2015-10-23,21.3,17.8,24.4,0,181,5.9,1014.1,0,neutral,0
2015-10-24,24.2,18.3,32.8,0,181,3.5,1012.4,0,neutral,0
2015-10-25,23.4,20,28.9,0,181,3.2,1012.4,0,neutral,0
2015-10-26,22.5,17.2,28.9,0,181,4.9,1012.9,0,neutral,0
2015-10-27,21.6,17.8,27.8,0,181,3.9,1013.4,0,neutral,0
2015-10-28,22.3,20,25,0,181,6.1,1011.6,0,neutral,0
2015-10-29,24.3,20,29.4,0,332,14.3,1008.3,0,neutral,0
2015-10-30,24.1,21.1,29.4,0,217,6.9,1010.9,0,neutral,0
2015-10-31,22.5,16.7,30,0,217,4.2,1015.6,0,neutral,0
2015-11-01,21.1,16.1,27.2,0,217,4,1015.7,0,neutral,0
2015-11-02,19.6,16.7,22.2,0.8,240,13.6,1010.2,0,neutral,0
2015-11-03,16.4,13.3,20.6,0.3,339,6.9,1010.4,0,neutral,0
2015-11-04,16,11.7,20,0,329,6.7,1014.6,0,neutral,0
2015-11-05,16.7,11.1,22.2,0,349,5.5,1021.1,0,neutral,0
2015-11-06,18,12.2,25,0,349,4.2,1019.5,0,neutral,0
2015-11-07,19,12.2,28.3,0,31,4.7,1017.1,0,neutral,0
2015-11-08,18.2,13.3,23.9,0,150,4.8,1015,0,neutral,0
2015-11-09,22.2,15.6,30,0,254,11,1015.2,0,neutral,0
2015-11-10,21,13.9,29.4,0,312,10.7,1018.9,0,neutral,0
2015-11-11,21.8,12.2,37.2,0,312,4,1023,0,neutral,0
2015-11-12,22.1,13.9,37.2,0,312,3.4,1017.3,0,neutral,0
2015-11-13,20.8,13.9,32.8,0,121,4.2,1014.7,0,neutral,0
2015-11-14,22.8,13.9,36.7,0,112,2.8,1013.5,0,neutral,0
2015-11-15,21.1,14.4,31.7,0,286,12.1,1012.3,0,neutral,0
2015-11-16,17.1,12.8,23.3,0,329,15.1,1015.9,0,neutral,0
2015-11-17,15,8.3,21.7,0,329,4.7,1020.2,0,neutral,0
2015-11-18,16.3,10.6,22.8,0,329,3.7,1016.4,0,neutral,0
2015-11-19,17.9,11.1,27.2,0,329,4,1014.6,0,neutral,0
2015-11-20,19.4,12.8,27.2,0,329,2.6,1013.2,0,neutral,0
2015-11-21,22.4,15,31.7,0,329,2.4,1014.1,0,neutral,0
2015-11-22,22.1,17.2,30,0,345,3.6,1013.4,0,neutral,0
2015-11-23,19.1,14.4,25.6,0,247,4.2,1013.1,0,neutral,0
2015-11-24,16.2,13.3,20,0.5,250,6.5,1013.4,0,neutral,0
2015-11-25,14.5,11.7,16.7,0.8,284,14.1,1012.3,0,neutral,0
2015-11-26,12.9,8.9,16.7,0,284,5,1015.1,0,neutral,0
2015-11-27,13.5,10,17.8,0,78,5.5,1016.2,0,neutral,0
2015-11-28,13.7,8.3,18.9,0,78,3.3,1017.9,0,neutral,0
2015-11-29,14.5,10,20,0,347,3.7,1019.7,0,neutral,0
2015-11-30,13.6,8.3,18.9,0,347,3,1020.3,0,neutral,0
2015-12-01,14.7,9.4,21.7,0,26,2.9,1019.5,0,neutral,0
2015-12-02,17.4,11.1,25.6,0,23,3.7,1019.5,0,neutral,0
2015-12-03,17.6,13.3,22.8,0,330,4.6,1017.8,0,neutral,0
2015-12-04,14.9,11.1,19.4,0,339,2.8,1019.1,0,neutral,0
2015-12-05,17,10.6,26.1,0,359,2.8,1022.6,0,neutral,0
2015-12-06,18.1,13.9,25.6,0,347,3.8,1022.4,0,neutral,0
2015-12-07,18,12.2,26.7,0,56,3.2,1019.1,0,neutral,0
2015-12-08,18.8,12.8,26.7,0,56,1.8,1017,0,neutral,0
2015-12-09,16.7,12.8,23.3,0,56,2.8,1016.3,0,neutral,0
2015-12-10,16,12.2,18.9,1.3,56,8.1,1014.6,0,neutral,0
2015-12-11,15.6,13.3,17.8,0,299,17.4,1010.2,0,neutral,0
2015-12-12,16,13.3,21.1,0,331,12.2,1014.9,0,neutral,0
2015-12-13,13.8,10,18.9,3,331,8.5,1017.3,0,neutral,0
2015-12-14,12.2,10,16.1,0,320,12.1,1014.6,0,neutral,0
